color,player name,platform,player id,car id,car name,game duration,score,goals,assists,saves,shots,shots conceded,goals conceded,goals conceded while last defender,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,avg speed,total distance,time slow speed,percentage slow speed,time boost speed,percentage boost speed,time supersonic speed,percentage supersonic speed,time on ground,percentage on ground,time low in air,percentage low in air,time high in air,percentage high in air,time powerslide,avg powerslide time,count powerslide,time most back,time most forward,avg distance to ball,avg distance to ball has possession,avg distance to ball no possession,avg distance to team mates,time behind ball,percentage behind ball,time in front of ball,percentage in front of ball,time defensive half,percentage defensive half,time offensive half,percentage offensive half,time defensive third,percentage defensive third,time neutral third,percentage neutral third,time offensive third,percentage offensive third,demos inflicted,demos taken,rank
blue,Maverick527552,PS4,Maverick527552,23,Octane,194,354,2,0,1,2,7,5,3,100,193,49.85,712,425,287,6,25,110,43,67,1,6,21.67,21.69,82,187,61,1250,203780,134.96,70.59,50.36,26.34,5.87,3.07,135.2,70.71,53.72,28.1,2.27,1.19,0.51,0.17,3,90.2,80.6,2396,2208,2526,2831,139.68,73.05,51.52,26.95,127.54,66.71,63.65,33.29,104.14,54.47,47.18,24.68,39.87,20.85,0,0,diamond
blue,Jaydakid31,PS4,Jaydakid31,4284,Fennec,194,162,0,1,1,0,7,5,1,0,361,54.11,1163,885,278,11,25,193,126,67,2,6,17.82,12.45,186,219,73,1428,238677,105.19,54.47,68.92,35.69,19,9.84,120.75,62.53,70.05,36.28,2.3,1.19,3.03,0.09,33,81.6,92.5,2458,2441,2331,2831,126.12,65.31,66.99,34.69,124.26,64.35,68.84,35.65,93.35,48.34,59.98,31.06,39.77,20.6,0,0,diamond
orange,J_LaP,Steam,76561198072564300,23,Octane,194,454,2,2,0,2,2,2,1,100,272,48.42,1083,778,305,10,28,142,16,126,1,11,26.08,33.8,116,237,83,1374,228268,117.25,60.84,67.27,34.91,8.19,4.25,133.52,69.29,59.15,30.69,0.04,0.02,2.48,0.08,31,86.9,82.5,2660,2733,2259,3239,152.42,79.09,40.3,20.91,137.01,71.1,55.7,28.9,103.31,53.61,59.7,30.98,29.7,15.41,0,0,diamond
orange,rdizzlemcrizzle,Epic,b4b58e325fd44c98ada0e07d4ee8e541,23,Octane,194,407,3,0,0,5,2,2,1,60,440,39.83,1398,1103,295,13,25,194,62,132,1,11,13.49,31.4,426,196,37,1543,255677,93.9,49.13,61.34,32.09,35.89,18.78,133.14,69.66,57.99,30.34,0,0,2.01,0.09,23,82.8,85.4,2985,2374,3533,3239,150.64,78.82,40.49,21.18,118.28,61.88,72.85,38.12,83.16,43.51,73.4,38.4,34.57,18.09,0,0,diamond
blue,Swjat_HD,Steam,76561199021997757,4284,Fennec,352,404,2,0,0,3,3,2,1,66.67,281,41.4,1392,782,610,9,52,241,0,241,0,20,47.74,20.08,96,108,0,1296,424428,216.28,61.63,112.18,31.96,22.49,6.41,173.78,49.52,171.37,48.83,5.81,1.66,5.88,0.11,53,176.7,156.5,2111,1884,2282,2755,249.31,71.04,101.64,28.96,226.92,64.66,124.03,35.34,182.37,51.96,90.74,25.86,77.84,22.18,0,0,diamond
blue,pikminrr,Epic,5ed461137f2c4154b808195d9336b8be,4284,Fennec,352,400,1,1,1,3,3,2,1,33.33,428,47.59,2410,1877,533,22,46,586,390,196,5,17,57.5,24.88,335,333,109,1438,470138,176.85,50.3,135.46,38.53,39.28,11.17,210.15,59.77,137.1,39,4.33,1.23,5.05,0.12,43,157.1,175,2151,2007,2283,2755,250.79,71.33,100.8,28.67,228.45,64.99,123.04,35.01,170.87,48.6,102.9,29.27,77.82,22.13,0,0,diamond
orange,xX_Trabanthor_Xx,Epic,b784e67447084008acba93bc2683dea0,4284,Fennec,352,402,1,1,1,2,6,3,0,50,427,51.73,2365,1893,472,22,42,426,295,131,4,12,45.93,37.08,376,312,110,1494,492047,163.4,46.48,162.98,46.36,25.18,7.16,213.58,60.75,127.41,36.24,10.56,3,7.68,0.12,66,184.7,147,2395,2494,2303,3166,279.26,79.43,72.3,20.57,222.86,63.39,128.69,36.61,161.98,46.07,116.7,33.19,72.88,20.73,0,0,diamond
orange,GLX Charlie,Epic,64bfd34857b3408aacfd476889bb14f4,4284,Fennec,352,374,1,0,2,1,6,3,3,100,451,52.4,2515,1937,578,24,52,561,389,172,5,15,50.4,45.44,770,492,110,1558,512237,154.75,44.04,148.32,42.21,48.32,13.75,215.35,61.29,128.06,36.44,7.98,2.27,4.17,0.15,28,146.7,184.6,2413,2582,2199,3166,242.78,69.09,108.6,30.91,203.65,57.96,147.74,42.04,156.37,44.5,97.7,27.8,97.32,27.7,0,0,diamond
blue,zScopezSlayers--,PS4,zScopezSlayers--,23,Octane,384,645,2,0,4,3,9,3,1,66.67,335,49.11,2115,1421,694,18,63,375,214,161,3,16,52.07,19.01,282,386,93,1372,482858,203.36,54.24,149.51,39.88,22.07,5.89,218.79,58.35,145.7,38.86,10.45,2.79,8.78,0.14,63,166.4,204.5,2299,2273,2305,3293,260.04,69.36,114.9,30.64,236.14,62.98,138.8,37.02,191.6,51.1,94.22,25.13,89.12,23.77,0,3,diamond
blue,TheActivist69,PS4,TheActivist69,4284,Fennec,384,272,0,1,1,2,9,3,2,0,402,51.55,2489,1828,661,22,53,340,157,183,2,17,36.07,43.51,588,358,51,1527,546631,166.63,43.71,168.43,44.19,46.12,12.1,237.76,62.37,131.85,34.59,11.58,3.04,7.93,0.12,65,206.1,168.8,2675,2723,2625,3293,301.18,79.01,80.01,20.99,265.77,69.72,115.42,30.28,200.82,52.68,113.58,29.8,66.79,17.52,0,1,diamond
orange,r1zzzzicccc,Epic,724c976a8e6e4be7a5f68a87f842f97b,23,Octane,384,614,1,2,1,4,5,2,2,25,536,50.17,3398,2930,468,35,44,620,477,143,6,14,60.65,64.57,415,491,124,1548,558759,156.35,40.69,169.15,44.03,58.7,15.28,201.19,52.37,166.9,43.44,16.11,4.19,5.65,0.19,29,144.4,225.7,2555,2522,2668,3349,282.4,73.5,101.81,26.5,233.16,60.69,151.04,39.31,177.02,46.07,112.75,29.35,94.43,24.58,3,0,diamond
orange,dog123idk,Epic,cb1782ea10b443e1826d9a55a69d5c4e,23,Octane,384,503,2,0,2,5,5,2,0,40,288,48.75,1697,755,942,10,84,419,186,233,3,20,36.96,76.1,308,169,31,1393,494386,217.04,56.96,127.73,33.52,36.3,9.53,274.94,72.15,102.54,26.91,3.59,0.94,13.15,0.18,75,221.8,141.4,2658,2576,2683,3349,299.32,78.55,81.75,21.45,245.15,64.33,135.92,35.67,188.88,49.56,115.38,30.28,76.82,20.16,1,0,diamond
blue,BENDER     ,Steam,76561197964986303,4284,Fennec,379,543,3,0,1,4,7,5,3,75,413,57.57,2641,2032,609,27,56,836,698,138,8,13,22.45,81.11,569,608,64,1445,495121,207.86,55,116.94,30.94,53.12,14.06,281.12,74.39,89.13,23.58,7.67,2.03,6,0.13,46,187.6,171.2,3320,3200,3450,4006,272.47,72.1,105.45,27.9,238.6,63.14,139.32,36.86,173.17,45.82,111.14,29.41,93.62,24.77,3,0,diamond
blue,DaRKInVeRT,PS4,DaRKInVeRT,4284,Fennec,379,435,0,3,1,4,7,5,2,0,294,54.42,2043,1631,412,19,37,304,244,60,3,5,81.45,48.43,70,292,55,1367,462356,214.01,57.48,148.13,39.78,10.19,2.74,246.26,66.14,115.29,30.96,10.78,2.9,0.49,0.25,2,170.6,182.1,2810,2729,2900,4006,271,72.78,101.33,27.22,228.21,61.29,144.12,38.71,169.23,45.45,111.84,30.04,91.25,24.51,0,2,diamond
orange,M3LOCR3,XBox,b2346cbff9010900,4284,Fennec,379,789,3,1,3,4,8,3,2,75,337,55.39,2155,1631,524,20,50,410,346,64,5,8,36.32,71.59,110,393,162,1392,474279,213.78,56.9,144.41,38.43,17.54,4.67,241.13,64.18,122.92,32.71,11.68,3.11,5.13,0.21,25,160.9,203.9,2482,2351,2628,3079,274.62,73.09,101.1,26.91,261.91,69.71,113.82,30.29,198.83,52.92,106.04,28.22,70.85,18.86,2,1,diamond
orange,Pony Madness,XBox,9e195b0400000900,4284,Fennec,379,496,2,2,0,3,8,3,1,66.67,205,57.87,1495,1016,479,14,43,245,120,125,2,11,24.48,89.52,124,410,87,1294,430719,241.8,65.6,117.74,31.95,9.03,2.45,276.68,75.07,87.82,23.83,4.07,1.1,7.96,0.25,32,210.8,151.2,2560,2309,2771,3079,284.11,77.08,84.47,22.92,268,72.71,100.57,27.29,216.08,58.62,105.84,28.72,46.66,12.66,0,2,diamond
blue,Erwxn24,XBox,18c77b18fe010900,4284,Fennec,355,246,1,0,0,3,7,4,3,33.33,298,56.87,1708,1260,448,16,40,219,100,119,1,10,27.14,52.76,118,359,1,1374,392845,199.12,58.53,109.12,32.08,31.95,9.39,220.2,64.73,103.57,30.44,16.42,4.83,3.26,0.19,17,199.2,147.7,2681,2648,2703,3015,247.79,72.84,92.39,27.16,255.12,75,85.06,25,205.86,60.52,91.81,26.99,42.51,12.5,0,0,diamond
blue,jullio2307,PS4,jullio2307,4284,Fennec,355,172,0,0,1,1,7,4,1,0,279,54.2,1785,1347,438,17,37,212,129,83,2,7,27.39,46.61,139,358,70,1317,415834,213.86,60.32,118.71,33.48,21.96,6.19,252.16,71.12,89.6,25.27,12.78,3.6,1.21,0.09,13,188,200.4,2464,2111,2756,3015,220.24,62.12,134.29,37.88,257.95,72.76,96.59,27.24,197.83,55.8,108.77,30.68,47.94,13.52,2,0,diamond
orange,TheGodlySpirits,Epic,99df9b13f7484d0282bc96bc66f45aad,4284,Fennec,355,775,3,1,1,5,4,1,1,60,284,53.66,1834,1411,423,22,38,429,254,175,4,15,13.54,139.54,160,724,57,1475,484323,182.42,51.89,136.3,38.77,32.82,9.34,207.86,59.13,115.92,32.97,27.76,7.9,3.24,0.17,19,169.9,171.3,2509,2141,3188,3478,278.95,79.35,72.59,20.65,201.99,57.46,149.55,42.54,131.95,37.53,128.07,36.43,91.52,26.03,0,1,diamond
orange,Vemlov,Epic,fddb37bd6d4648789b9b8a9d2c73ac3c,4284,Fennec,355,458,1,2,2,2,4,1,0,50,300,56.59,1721,1290,431,15,40,332,180,152,2,16,35.28,42.59,110,222,28,1352,442186,201.66,57.44,114.64,32.65,34.79,9.91,224.39,63.91,119.16,33.94,7.55,2.15,16.43,0.27,61,173.3,166.2,2760,2712,2782,3478,273.95,78.03,77.14,21.97,223.5,63.66,127.59,36.34,158.45,45.13,123.47,35.17,69.17,19.7,0,1,diamond
blue,NapalmStriker22,XBox,602cca70fe010900,10901,Shokunin GXT,198,505,3,0,1,3,1,0,0,100,268,42.16,690,416,274,5,24,148,58,90,1,8,11.42,22.75,66,95,47,1323,235965,124.2,62.74,62.21,31.43,11.55,5.83,127.81,64.56,67.71,34.2,2.44,1.23,1.39,0.17,8,57.6,130.3,2290,2219,2659,3625,135.51,68.45,62.45,31.55,122.3,61.78,75.65,38.22,84.6,42.74,67.41,34.05,45.94,23.21,0,0,diamond
blue,BENDER     ,Steam,76561197964986303,4284,Fennec,198,316,2,1,0,2,1,0,0,100,312,57.53,1147,891,256,15,24,75,0,75,0,7,19.14,49.68,87,282,0,1375,237058,112.97,58.86,66.17,34.48,12.78,6.66,137.73,71.76,41.53,21.64,12.67,6.6,3.62,0.14,26,130.6,46.9,3394,3099,3493,3625,163.55,85.21,28.38,14.79,162.08,84.45,29.85,15.55,135.04,70.36,46.7,24.33,10.19,5.31,0,2,diamond
orange,MaseMack-,PS4,MaseMack-,4284,Fennec,198,140,0,0,1,1,5,5,3,0,430,49.28,1474,1269,205,15,18,255,183,72,2,6,27.94,15.73,92,241,16,1549,276888,88.5,44.74,80.52,40.7,28.8,14.56,112.4,56.82,78.61,39.74,6.8,3.44,2.36,0.12,20,113.8,112.7,2709,2106,3006,3312,136.4,68.95,61.42,31.05,133.27,67.37,64.55,32.63,98.11,49.6,62.23,31.46,37.48,18.95,1,0,diamond
orange,ezeckias-messi,PS4,ezeckias-messi,4284,Fennec,198,38,0,0,0,0,5,5,2,0,284,44.15,764,595,169,6,15,60,0,60,0,6,21.01,20.16,9,4,0,1412,178328,87.02,55.39,48.69,30.99,21.38,13.61,84.82,54,67.3,42.84,4.96,3.16,1.52,0.1,15,82.6,65,2529,2268,2752,3312,98.89,62.95,58.2,37.05,89.6,57.04,67.48,42.96,66.96,42.63,56.55,36,33.58,21.38,1,0,diamond
blue,Gettin Washed,Epic,a232727d40a84bd2b1d1ff51d30f04df,23,Octane,407,946,6,0,0,9,5,5,0,66.67,416,59.47,3082,2425,657,35,56,513,295,218,3,20,40.19,42.79,401,1110,27,1633,582171,164.3,40.72,176.79,43.82,62.4,15.47,233.69,57.92,152.41,37.77,17.39,4.31,3.79,0.09,41,174.1,200,2557,2158,2947,3087,308.7,76.51,94.79,23.49,245.44,60.83,158.05,39.17,184.32,45.68,127.94,31.71,91.24,22.61,1,0,diamond
blue,NewAngelfish9624,Epic,527d5c73adf3472a97d4e4b52429a2d3,4284,Fennec,407,302,0,2,1,2,5,5,5,0,316,50.66,2308,1515,793,17,71,899,616,283,7,26,53,18.61,249,133,71,1481,532055,215.68,53.4,132.7,32.86,55.49,13.74,256.82,63.59,142.49,35.28,4.55,1.13,5.16,0.14,38,203,169.2,2694,2618,2750,3087,306.9,75.99,96.97,24.01,256.4,63.49,147.47,36.51,187.57,46.44,132.2,32.73,84.1,20.82,2,1,diamond
orange,SixSevennnn.,Epic,ea30a25a622c4a46bfa213e4b6f4d010,23,Octane,407,889,3,1,3,2,11,6,4,150,330,51.64,2191,1663,528,21,48,201,100,101,1,9,41.53,41.04,306,452,1,1448,509469,209.38,51.85,158.15,39.16,36.31,8.99,242.7,60.1,136.13,33.71,25,6.19,2.07,0.12,18,221.7,164,2480,2320,2675,3202,290.48,71.93,113.35,28.07,285.95,70.81,117.88,29.19,228.32,56.54,115.35,28.56,60.17,14.9,0,1,diamond
orange,radekqq,Epic,01977f43f2124372bf83c9ecc2b15e01,4284,Fennec,407,642,2,2,3,3,11,6,2,66.67,317,45.19,1901,1247,654,14,51,240,100,140,1,13,78,28.66,96,176,0,1428,500937,228.72,57.04,138.83,34.62,33.41,8.33,252.57,62.99,145.51,36.29,2.87,0.72,5.1,0.11,47,163.6,216.7,2703,2585,2820,3202,264.07,65.86,136.89,34.14,263.32,65.67,137.64,34.33,199.58,49.78,126.43,31.53,74.95,18.69,1,2,diamond
blue,bryanpe12,Epic,1673c5c9017e4a9b9a79c8567da23e8c,4284,Fennec,345,366,1,0,1,0,5,3,2,0,357,43.42,2139,1658,481,20,44,437,335,102,4,10,51.49,49.37,461,354,70,1518,494346,168.35,48.83,127.95,37.11,48.46,14.06,203.35,58.98,124.25,36.04,17.15,4.97,2.33,0.23,10,195,135.3,2354,2059,2519,3340,260.22,75.48,84.53,24.52,241.68,70.1,103.07,29.9,179.32,52.01,104.12,30.2,61.31,17.78,0,0,diamond
blue,Tribs42,Epic,dfc5d12a588341bbbe3c81dab09c350f,3451,Nimbus,345,270,0,0,1,4,5,3,1,0,377,55.92,2321,1960,361,24,34,322,200,122,2,11,27.97,67.49,174,444,1,1563,504202,142.91,41.83,156.17,45.71,42.6,12.47,199.94,58.52,131.38,38.45,10.37,3.03,4.23,0.2,21,134.9,191.6,2669,2197,3075,3340,228.62,66.91,113.06,33.09,213.05,62.35,128.63,37.65,159.92,46.8,98.09,28.71,83.67,24.49,1,1,diamond
orange,lil gup big gup,Epic,9ef4dc06cfee4cdf9f4a2b04b12687fa,23,Octane,345,645,3,0,1,5,4,1,1,60,331,49.23,1858,1241,617,16,56,565,350,215,5,21,17.43,32.86,61,322,149,1406,453674,183.07,53.58,124.78,36.52,33.81,9.9,199.33,58.34,139.72,40.9,2.6,0.76,6.77,0.14,49,152,175.1,2367,2198,2613,2866,250.88,73.43,90.77,26.57,212.79,62.28,128.86,37.72,157.54,46.11,100.45,29.4,83.67,24.49,0,1,diamond
orange,hipopoilu,PS4,hipopoilu,4284,Fennec,345,344,0,1,2,0,4,1,0,0,333,49.43,1969,1550,419,17,37,282,98,184,1,16,44.55,57.26,374,163,6,1348,437937,202.55,58.77,110.81,32.15,31.29,9.08,220.5,63.98,113.19,32.84,10.97,3.18,3.73,0.19,20,178.1,152,2202,2235,2216,2866,283.27,82.19,61.38,17.81,216.49,62.81,128.16,37.19,160.13,46.46,111.55,32.37,72.97,21.17,1,0,diamond
blue,dazben_7,PS4,dazben_7,4284,Fennec,363,764,4,0,2,5,5,2,1,80,493,52.08,2828,2298,530,27,49,553,366,187,4,17,52.92,36.03,455,432,33,1467,478387,179.72,50.43,122.7,34.43,53.97,15.14,211.77,59.42,138.03,38.73,6.59,1.85,6.5,0.15,43,159.7,184.3,2590,2550,2627,3047,266,74.64,90.39,25.36,230.26,64.61,126.13,35.39,175.96,49.37,111.71,31.34,68.73,19.28,0,2,diamond
blue,silence_mixte,PS4,silence_mixte,4284,Fennec,363,178,0,0,1,1,5,2,1,0,211,48.67,1279,672,607,8,54,404,187,217,2,19,31.45,34.08,105,145,12,1261,420002,243.38,67.77,106.22,29.58,9.52,2.65,245.75,68.43,101.35,28.22,12.02,3.35,1.1,0.14,8,194.7,154.3,2348,2108,2592,3047,264.25,73.58,94.88,26.42,248.21,69.12,110.91,30.88,185.03,51.52,112.49,31.32,61.6,17.15,0,1,diamond
orange,caNUTS,Steam,76561197988276453,4284,Fennec,363,313,1,1,1,2,6,4,2,50,379,52.42,2177,1598,579,21,50,684,510,174,7,15,50.58,33.65,257,505,193,1511,508463,172.64,47.61,150.84,41.6,39.11,10.79,191.52,52.82,143.67,39.62,27.39,7.55,8.77,0.12,76,182.1,155.4,2403,2499,2285,3115,253.53,69.92,109.06,30.08,216.83,59.8,145.76,40.2,152.91,42.17,120.27,33.17,89.41,24.66,1,0,diamond
orange,*Blitz,Steam,76561198180584027,23,Octane,363,306,1,0,1,3,6,4,2,33.33,410,52.54,2446,1852,594,21,54,803,559,244,6,22,38.58,43.4,272,166,52,1539,517155,153.85,42.54,147.62,40.81,60.22,16.65,204.33,56.49,138.84,38.39,18.52,5.12,7.84,0.11,70,155.9,183.1,2636,2546,2688,3115,237.24,65.59,124.45,34.41,202.23,55.91,159.46,44.09,147.82,40.87,118.07,32.64,95.81,26.49,2,0,diamond
blue,super_stepfra,PS4,super_stepfra,23,Octane,378,691,2,0,3,3,10,5,0,66.67,277,45.55,1519,1007,512,11,47,189,75,114,1,11,46.08,31.43,103,115,24,1361,472774,222.46,58.83,127.88,33.82,27.79,7.35,213.83,56.55,152.06,40.21,12.24,3.24,6.53,0.13,50,188.6,169.7,2592,2462,2695,3353,290.17,76.74,87.96,23.26,262.74,69.48,115.39,30.52,194.12,51.34,129.53,34.26,54.48,14.41,1,0,diamond
blue,E7 Duedebot,Epic,ab5357007a8947f4bfbd96bce4142664,4284,Fennec,378,449,1,1,1,3,10,5,5,33.33,331,52.23,2147,1455,692,18,61,321,158,163,2,15,28.02,47.6,271,294,44,1433,487804,198.82,53.36,142.35,38.21,31.41,8.43,227.42,61.04,124.87,33.52,20.28,5.44,4.5,0.2,22,170.2,186.3,2631,2736,2548,3353,257.42,69.09,115.15,30.91,247.01,66.3,125.56,33.7,186.91,50.17,119.48,32.07,66.19,17.77,1,1,diamond
orange,Francesco_Basile,PS4,Francesco_Basile,1317,Esper,378,729,4,0,1,6,6,3,3,66.67,363,55.16,2312,1738,574,24,52,465,292,173,5,17,30.58,67.21,549,687,218,1492,515009,184.4,49.16,156.43,41.7,34.27,9.14,233.58,62.27,124.53,33.2,16.99,4.53,2.68,0.1,28,183.2,173.3,2242,2179,2251,3141,295.32,78.73,79.79,21.27,245.35,65.41,129.75,34.59,181.01,48.26,112.3,29.94,81.79,21.8,0,1,diamond
orange,HCMC_ThanhTo,Epic,2cf5b04a41d74ed8b43f17db1d6c0404,4284,Fennec,378,426,1,2,1,4,6,3,0,25,421,50.91,2556,1875,681,22,63,716,516,200,6,18,32.56,20.72,96,237,83,1564,538682,161.33,43.12,164.67,44.01,48.16,12.87,232.34,62.1,124.3,33.22,17.52,4.68,5.31,0.2,27,177.3,179.1,2763,2758,2751,3141,273.01,72.97,101.15,27.03,224.29,59.94,149.87,40.06,168.04,44.91,109.3,29.21,96.82,25.88,1,1,diamond
blue,TTV_piggy07,PS4,TTV_piggy07,23,Octane,308,312,1,0,1,5,4,2,0,20,348,46.9,1706,1222,484,14,44,250,46,204,1,19,20.89,59.6,184,194,54,1356,388119,185.93,60.32,104.28,33.83,18.03,5.85,215.5,69.91,77.6,25.17,15.15,4.91,5.36,0.18,29,161,136.2,2477,2304,2730,2988,226.45,73.47,81.79,26.53,169.16,54.88,139.08,45.12,131.44,42.64,75.96,24.64,100.84,32.71,0,0,diamond
blue,niqonomics,Epic,9632a6738a09408fbffc8beba0f397a4,23,Octane,308,308,1,0,0,5,4,2,2,20,364,53.27,1898,1472,426,19,39,329,146,183,2,17,17.29,39.5,273,433,53,1413,406178,157.97,51.35,118.81,38.62,30.86,10.03,189.26,61.52,117.34,38.14,1.02,0.33,2.4,0.13,19,139.1,155.8,2430,2278,2650,2988,233.82,76.01,73.81,23.99,158.2,51.43,149.43,48.57,107.7,35.01,103.64,33.69,96.29,31.3,0,0,diamond
orange,dog123idk,Epic,cb1782ea10b443e1826d9a55a69d5c4e,23,Octane,308,626,2,0,4,3,10,2,2,66.67,349,54.52,1577,1050,527,15,47,210,115,95,4,8,27.8,48.46,105,394,193,1325,378440,184.84,60.11,96.45,31.37,26.21,8.52,194.68,63.31,101.75,33.09,11.06,3.6,10.67,0.17,63,183.1,115.7,2594,2685,2480,2983,245.47,79.83,62.03,20.17,242.74,78.94,64.75,21.06,196.64,63.95,70.39,22.89,40.46,13.16,0,0,diamond
orange,BgsRichy36,PS4,BgsRichy36,23,Octane,308,469,0,2,3,1,10,2,0,0,392,46.43,1822,1483,339,17,31,333,200,133,2,12,31.05,40.37,99,227,0,1410,396447,170.08,55.18,109.91,35.66,28.22,9.16,182.58,59.24,122.05,39.6,3.58,1.16,6.11,0.15,40,121.2,181,2246,2276,2176,2983,220.44,71.52,87.77,28.48,212.61,68.98,95.6,31.02,177.22,57.5,67.56,21.92,63.43,20.58,0,0,diamond
blue,TURBO ZeN,Epic,e374a61d992541e8aa2556157336fbd0,4284,Fennec,144,162,1,0,0,1,4,4,2,100,398,59.34,953,833,120,11,11,10,0,10,0,1,4.13,45.9,50,273,0,1397,163961,78.89,57.56,44.31,32.33,13.86,10.11,72.97,53.24,59.51,43.42,4.58,3.34,3.24,0.11,29,84.2,40.8,3015,2790,3115,3795,103.09,75.22,33.97,24.78,126,91.93,11.06,8.07,117.53,85.74,14.63,10.67,4.91,3.58,1,0,diamond
blue,Thierry Baudaddy,Steam,76561198272890843,4284,Fennec,144,36,0,0,0,0,4,4,2,0,305,31.75,634,490,144,5,12,36,0,36,0,3,10.87,27.56,90,9,0,1201,145428,101.2,72.65,31.4,22.54,6.7,4.81,101.97,73.21,36.02,25.86,1.3,0.93,3,0.25,12,46.6,83.3,3735,3459,3937,3795,78.76,56.54,60.53,43.46,105.56,75.78,33.74,24.22,83.99,60.29,33.58,24.11,21.73,15.6,0,1,diamond
orange,HCMC_ThanhTo,Epic,2cf5b04a41d74ed8b43f17db1d6c0404,4284,Fennec,144,405,3,0,0,3,1,1,0,100,430,42.39,818,604,214,7,20,277,174,103,2,10,14.91,12.78,81,70,25,1604,191491,56.46,40.89,65.73,47.6,15.89,11.51,78.77,57.05,56.42,40.86,2.88,2.09,1.7,0.17,10,51.5,72.9,2514,2432,2458,3946,108.77,78.77,29.31,21.23,66.98,48.51,71.09,51.49,44.87,32.5,43.46,31.48,49.74,36.03,1,1,diamond
orange,AGNRIgd,Epic,bac241aab8084238a35daebb92d92e67,23,Octane,144,204,1,1,0,1,1,1,1,100,397,48.21,995,698,297,7,21,199,0,199,0,10,24.38,26.2,70,45,9,1698,210003,48.25,33.93,68.29,48.02,25.68,18.06,84.4,59.34,55.22,38.83,2.6,1.83,1.99,0.11,18,72.4,55.3,3340,3443,3511,3946,117.77,82.81,24.44,17.19,80.49,56.6,61.73,43.4,58.51,41.14,47.73,33.56,35.97,25.29,0,0,diamond
blue,HonoreDeBalchase,Epic,081547f3238a4438a8a951c992d493f0,4284,Fennec,335,387,1,0,1,5,5,2,2,20,303,51.79,1706,1083,623,15,55,346,130,216,2,19,31.23,31.45,73,351,3,1459,462295,166.2,49.96,138.63,41.67,27.85,8.37,191.84,57.67,126.12,37.91,14.72,4.42,13.95,0.16,85,165.6,159.7,2402,2080,2645,3481,240.35,72.25,92.32,27.75,209.35,62.93,123.32,37.07,144.54,43.45,117.94,35.45,70.2,21.1,0,1,diamond
blue,Lord Voldeboost,Epic,1b5a03dab5f244abaadda6453d9a2a22,4284,Fennec,335,248,0,0,1,4,5,2,0,0,256,56.14,1399,908,491,13,46,492,300,192,4,18,49.08,41.09,92,418,108,1404,444483,175.84,52.86,138.05,41.5,18.77,5.64,196.18,58.97,128.37,38.59,8.12,2.44,5.81,0.15,40,161.9,162.5,2885,2687,3086,3481,224.83,67.59,107.83,32.41,196.78,59.15,135.89,40.85,152.42,45.82,93.3,28.05,86.94,26.13,1,1,diamond
orange,TacosSteeve,PS4,TacosSteeve,9088,Porsche 911 Turbo,335,792,2,0,4,4,9,1,1,50,340,54.93,1854,1396,458,19,41,328,206,122,4,11,40.98,53.73,289,520,196,1352,424269,183.49,55.56,118.45,35.86,28.34,8.58,186.78,56.55,139.03,42.09,4.47,1.35,5.3,0.17,32,153.5,169.5,2358,2304,2461,3490,245.04,74.19,85.24,25.81,228.94,69.32,101.34,30.68,173.92,52.66,90.39,27.37,65.97,19.97,1,1,diamond
orange,Azamaillou,PS4,Azamaillou,9088,Porsche 911 Turbo,335,236,0,0,2,1,9,1,0,0,265,55.89,1399,980,419,14,36,251,151,100,2,9,32.2,65.03,151,430,52,1264,402883,212.61,63.36,104.52,31.15,18.42,5.49,247.07,73.63,88.21,26.29,0.27,0.08,2.8,0.2,14,175.6,151.9,2941,2969,2950,3490,258.85,77.14,76.7,22.86,246.98,73.6,88.57,26.4,195.73,58.33,81.19,24.2,58.63,17.47,1,0,diamond
blue,anvagirema,PS4,anvagirema,2269,Fast & Furious Nissan Skyline,315,399,0,0,2,6,4,1,1,0,419,47.22,2128,1692,436,20,38,398,302,96,4,8,43.91,36.91,189,307,97,1430,440188,151.04,47.9,135.57,42.99,28.74,9.11,191.77,60.81,111.71,35.42,11.88,3.77,2.84,0.11,25,185.8,135.7,2465,2299,2692,3245,243.11,77.09,72.25,22.91,185.46,58.81,129.9,41.19,128.44,40.73,109.91,34.85,77.01,24.42,0,0,diamond
blue,FaceAlvaro,Psynet,73566b691c6b3657,4284,Fennec,315,90,0,0,0,2,4,1,0,0,357,52.09,1902,1501,401,17,38,249,67,182,2,18,49.96,52.07,298,221,141,1401,420721,156.19,50.52,123.76,40.03,29.2,9.45,184.23,59.59,116.9,37.81,8.03,2.6,0.49,0.07,7,136.1,179.2,2477,2342,2617,3245,226.36,73.22,82.8,26.78,175.29,56.7,133.87,43.3,112.44,36.37,122.38,39.58,74.34,24.05,0,2,diamond
